class_index,label_name,title,description,text,binary_label,pred_binary,pred_binary_label,pred_binary_score,tech_category,tech_category_score,tech_category_score_gap,top2_category,top2_score
4,Sci/Tech,NASA Again Postpones Launch of Autonomous DART Spacecraft,com Staff. NASA once again postponed the launch of the Demonstration of Autonomous Rendezvous Technology (DART) spacecraft Thursday due to the discovery of contamination inside the fairing of its Pegasus launch vehicle.,NASA Again Postpones Launch of Autonomous DART Spacecraft. com Staff. NASA once again postponed the launch of the Demonstration of Autonomous Rendezvous Technology (DART) spacecraft Thursday due to the discovery of contamination inside the fairing of its Pegasus launch vehicle.,1,1,tech,0.9925683887719043,Other Tech,0.18940408527851105,0.0020472854375839233,Data Engineering/Messaging,0.18735679984092712
4,Sci/Tech,New Technology Powers Fuel Cells,"A new fuel cell for notebook PCs, more compact and powerful than competing technologies, could be on the market in early 2006 at a price of around \$90, its Japanese inventors claim.","New Technology Powers Fuel Cells. A new fuel cell for notebook PCs, more compact and powerful than competing technologies, could be on the market in early 2006 at a price of around \$90, its Japanese inventors claim.",1,1,tech,0.9288394661325792,Other Tech,0.25232386589050293,0.12337984144687653,Framework,0.1289440244436264
4,Sci/Tech,Voting Machines Remain Unsecured--Experts,"In one example, a government study of voting-machine security issues was eventually canceled because conclusions by the panel of computer scientists were so negative.","Voting Machines Remain Unsecured--Experts. In one example, a government study of voting-machine security issues was eventually canceled because conclusions by the panel of computer scientists were so negative.",1,1,tech,0.9761222837313069,Security,0.3122252821922302,0.11499001085758209,Other Tech,0.19723527133464813
4,Sci/Tech,AMD Launches Low-Cost Web Device,"Advanced Micro Devices is launching a low-cost Internet access device dubbed  quot;PIC, quot; or personal Internet communicator, targeted at first-time computer users in the developing world.","AMD Launches Low-Cost Web Device. Advanced Micro Devices is launching a low-cost Internet access device dubbed quot;PIC, quot; or personal Internet communicator, targeted at first-time computer users in the developing world.",1,1,tech,0.9998577392362975,Other Tech,0.37205493450164795,0.11716049909591675,Framework,0.2548944354057312
3,Business,"AOL, E-Mail Companies Sue Spammers",The nation #39;s largest e-mail providers today filed a new round of lawsuits against Internet spammers allegedly responsible for shoveling millions of junk e-mail messages into computer users #39; in-boxes and their instant messaging screens.,"AOL, E-Mail Companies Sue Spammers. The nation #39;s largest e-mail providers today filed a new round of lawsuits against Internet spammers allegedly responsible for shoveling millions of junk e-mail messages into computer users #39; in-boxes and their instant messaging screens.",0,1,tech,0.9835150104521081,Other Tech,0.2487127184867859,0.05166247487068176,Security,0.19705024361610413
4,Sci/Tech,"Revenge of the Sith turning DS, PSP, GBA to the dark side",Ubisoft and LucasArts are teaming up to bring the adaptation of the third Star Wars prequel to all portables; will be released alongside the game in Spring 2005.,"Revenge of the Sith turning DS, PSP, GBA to the dark side. Ubisoft and LucasArts are teaming up to bring the adaptation of the third Star Wars prequel to all portables; will be released alongside the game in Spring 2005.",1,1,tech,0.9643527663782444,Other Tech,0.14899574220180511,0.01698043942451477,DevOps/Automation,0.13201530277729034
4,Sci/Tech,UK gives blessing to open source,"With most organizations that planned to move already moved to Microsoft Server 2003, OS migration has dropped to the bottom ranks after making its ","UK gives blessing to open source. With most organizations that planned to move already moved to Microsoft Server 2003, OS migration has dropped to the bottom ranks after making its",1,1,tech,0.9989050111064879,Other Tech,0.3170289993286133,0.050446540117263794,Infra/Cloud,0.2665824592113495
4,Sci/Tech,"At wireless show, services take center stage","Games, graphic ring tones and other services dominate the showroom floor. Also: Yahoo battles Google for the cell phone.","At wireless show, services take center stage. Games, graphic ring tones and other services dominate the showroom floor. Also: Yahoo battles Google for the cell phone.",1,1,tech,0.9989077100749408,Other Tech,0.2795912027359009,0.056392669677734375,Infra/Cloud,0.2231985330581665
4,Sci/Tech,Microsoft's Live Communications Server may drive interest in enterprise IM,"With Microsoft's new Live Communications Server 2005 due out in December, enterprise IM users and vendors are eyeing new opportunities for more secure messaging in the workplace.","Microsoft's Live Communications Server may drive interest in enterprise IM. With Microsoft's new Live Communications Server 2005 due out in December, enterprise IM users and vendors are eyeing new opportunities for more secure messaging in the workplace.",1,1,tech,0.995858982253158,Data Engineering/Messaging,0.38625258207321167,0.059015750885009766,Security,0.3272368311882019
4,Sci/Tech,EMC unveils 'Storage Router',EMC has unveiled long-awaited storage virtualization technology that the company said will allow users to manage its arrays -- and high-end boxes from major competitors -- through a single interface.,EMC unveils 'Storage Router'. EMC has unveiled long-awaited storage virtualization technology that the company said will allow users to manage its arrays -- and high-end boxes from major competitors -- through a single interface.,1,1,tech,0.9938898782179484,Other Tech,0.3129790723323822,0.012790441513061523,DB/Storage,0.3001886308193207
4,Sci/Tech,Recording Industry Sues 750 Computer Users,LOS ANGELES - The recording industry on Thursday filed another round of copyright infringement lawsuits against people it said were illegally distributing songs over the Internet.,Recording Industry Sues 750 Computer Users. LOS ANGELES - The recording industry on Thursday filed another round of copyright infringement lawsuits against people it said were illegally distributing songs over the Internet.,1,1,tech,0.9968800422116679,Other Tech,0.18975408375263214,0.030163884162902832,DB/Storage,0.1595901995897293
4,Sci/Tech,Hobbit-sized Humans Called Homo floresiensis Discovered by &lt;b&gt;...&lt;/b&gt;,"Long live the real Bilbo Baggins, the first Little People of the World, Homo floresiensis and Homo sapien archeologists Michael Morwood, Peter Brown and Professor Soejono!","Hobbit-sized Humans Called Homo floresiensis Discovered by &lt;b&gt;...&lt;/b&gt;. Long live the real Bilbo Baggins, the first Little People of the World, Homo floresiensis and Homo sapien archeologists Michael Morwood, Peter Brown and Professor Soejono!",1,1,tech,0.978745322109592,Other Tech,0.10935620963573456,0.006498105823993683,Framework,0.10285810381174088
4,Sci/Tech,UK gov #39;t report cites merits of open source,"Open source software proponents received a potential boost from the UK government Thursday with a release of a report citing the well-documented advantages on the server side, but also growing maturity on the desktop front.","UK gov #39;t report cites merits of open source. Open source software proponents received a potential boost from the UK government Thursday with a release of a report citing the well-documented advantages on the server side, but also growing maturity on the desktop front.",1,1,tech,0.9996978242350919,Other Tech,0.32793331146240234,0.01768431067466736,Collaboration/Utility,0.310249000787735
4,Sci/Tech,Stargazers Enjoy Total Lunar Eclipse (AP),AP - The Earth's last total lunar eclipse for nearly two and a half years didn't disappoint.,Stargazers Enjoy Total Lunar Eclipse (AP). AP - The Earth's last total lunar eclipse for nearly two and a half years didn't disappoint.,1,1,tech,0.9886763691009887,Other Tech,0.18030360341072083,0.056547366082668304,DevOps/Automation,0.12375623732805252
4,Sci/Tech,AOL attacks the spimmers,"A volley of lawsuits was launched against alleged spammers on Thursday by the four major US Internet service providers. This includes a case brought by AOL against twenty individuals accused of spimming, or ","AOL attacks the spimmers. A volley of lawsuits was launched against alleged spammers on Thursday by the four major US Internet service providers. This includes a case brought by AOL against twenty individuals accused of spimming, or",1,1,tech,0.9608711254009031,Other Tech,0.22657611966133118,0.029860734939575195,Security,0.19671538472175598
4,Sci/Tech,AOL To Add Free Anti-Virus Service For Members,America Online on Thursday said it would give away a formerly for-fee virus scanning service when it releases a special security-focused edition of its software next month.,AOL To Add Free Anti-Virus Service For Members. America Online on Thursday said it would give away a formerly for-fee virus scanning service when it releases a special security-focused edition of its software next month.,1,1,tech,0.961058397099031,Other Tech,0.20397672057151794,0.03737437725067139,Data Engineering/Messaging,0.16660234332084656
4,Sci/Tech,Music industry group sues 750 for file sharing,"Los Angeles, October 29: A trade group representing the US music industry said on Thursday it has filed lawsuits against 750 people it claims used online file-sharing networks to illegally trade in copyrighted songs.","Music industry group sues 750 for file sharing. Los Angeles, October 29: A trade group representing the US music industry said on Thursday it has filed lawsuits against 750 people it claims used online file-sharing networks to illegally trade in copyrighted songs.",1,1,tech,0.9405922159762292,Other Tech,0.10551558434963226,0.003418177366256714,DB/Storage,0.10209740698337555
4,Sci/Tech,"Dems, GOP: Who's Got the Brains?","Well, both do, actually. But there are some discernible differences in brain activity which may just explain why a Democrat sees the world one way, and a Republican sees it another.","Dems, GOP: Who's Got the Brains?. Well, both do, actually. But there are some discernible differences in brain activity which may just explain why a Democrat sees the world one way, and a Republican sees it another.",1,1,tech,0.5894757822815416,Other Tech,0.07931262999773026,0.0023794025182724,Infra/Cloud,0.07693322747945786
3,Business,Martha Stewart Living posts bigger loss,"Martha Stewart Living Omnimedia Inc., still reeling from the personal legal woes of its imprisoned founder, former chairwoman and CEO, posted a wider loss in the third quarter ","Martha Stewart Living posts bigger loss. Martha Stewart Living Omnimedia Inc., still reeling from the personal legal woes of its imprisoned founder, former chairwoman and CEO, posted a wider loss in the third quarter",0,1,tech,0.6551954678595431,Other Tech,0.13993315398693085,0.05628719925880432,DB/Storage,0.08364595472812653
